,0,1
101,0.08512562814070351,6.0
102,0.08512562814070351,7.0
103,0.08512562814070351,8.0
104,0.08512562814070351,9.0
105,0.08512562814070351,10.0
106,0.08512562814070351,11.0
107,0.08512562814070351,12.0
108,0.08512562814070351,13.0
109,0.08512562814070351,14.0
110,0.08512562814070351,15.0
111,0.08512562814070351,16.0
112,0.08512562814070351,17.0
113,0.08512562814070351,18.0
114,0.08512562814070351,19.0
115,0.08512562814070351,20.0
116,0.08512562814070351,21.0
117,0.08512562814070351,22.0
118,0.08512562814070351,23.0
119,0.08512562814070351,24.0
120,0.10015075376884422,5.0
121,0.10015075376884422,6.0
122,0.10015075376884422,7.0
123,0.10015075376884422,8.0
124,0.10015075376884422,9.0
125,0.10015075376884422,10.0
126,0.10015075376884422,11.0
127,0.10015075376884422,12.0
128,0.10015075376884422,13.0
129,0.10015075376884422,14.0
130,0.10015075376884422,15.0
131,0.10015075376884422,16.0
132,0.10015075376884422,17.0
133,0.10015075376884422,18.0
134,0.10015075376884422,19.0
135,0.10015075376884422,20.0
136,0.10015075376884422,21.0
137,0.10015075376884422,22.0
138,0.10015075376884422,23.0
139,0.10015075376884422,24.0
140,0.11517587939698493,5.0
141,0.11517587939698493,6.0
142,0.11517587939698493,7.0
143,0.11517587939698493,8.0
144,0.11517587939698493,9.0
145,0.11517587939698493,10.0
146,0.11517587939698493,11.0
147,0.11517587939698493,12.0
148,0.11517587939698493,13.0
149,0.11517587939698493,14.0
150,0.11517587939698493,15.0
151,0.11517587939698493,16.0
152,0.11517587939698493,17.0
153,0.11517587939698493,18.0
154,0.11517587939698493,19.0
155,0.11517587939698493,20.0
156,0.11517587939698493,21.0
157,0.11517587939698493,22.0
158,0.11517587939698493,23.0
159,0.11517587939698493,24.0
160,0.13020100502512563,5.0
161,0.13020100502512563,6.0
162,0.13020100502512563,7.0
163,0.13020100502512563,8.0
164,0.13020100502512563,9.0
165,0.13020100502512563,10.0
166,0.13020100502512563,11.0
167,0.13020100502512563,12.0
168,0.13020100502512563,13.0
169,0.13020100502512563,14.0
170,0.13020100502512563,15.0
171,0.13020100502512563,16.0
172,0.13020100502512563,17.0
173,0.13020100502512563,18.0
174,0.13020100502512563,19.0
175,0.13020100502512563,20.0
176,0.13020100502512563,21.0
177,0.13020100502512563,22.0
178,0.13020100502512563,23.0
179,0.13020100502512563,24.0
180,0.14522613065326634,5.0
181,0.14522613065326634,6.0
182,0.14522613065326634,7.0
183,0.14522613065326634,8.0
184,0.14522613065326634,9.0
185,0.14522613065326634,10.0
186,0.14522613065326634,11.0
187,0.14522613065326634,12.0
188,0.14522613065326634,13.0
189,0.14522613065326634,14.0
190,0.14522613065326634,15.0
191,0.14522613065326634,16.0
192,0.14522613065326634,17.0
193,0.14522613065326634,18.0
194,0.14522613065326634,19.0
195,0.14522613065326634,20.0
196,0.14522613065326634,21.0
197,0.14522613065326634,22.0
198,0.14522613065326634,23.0
199,0.14522613065326634,24.0
200,0.16025125628140705,5.0
201,0.16025125628140705,6.0
202,0.16025125628140705,7.0
203,0.16025125628140705,8.0
204,0.16025125628140705,9.0
205,0.16025125628140705,10.0
206,0.16025125628140705,11.0
207,0.16025125628140705,12.0
208,0.16025125628140705,13.0
209,0.16025125628140705,14.0
210,0.16025125628140705,15.0
211,0.16025125628140705,16.0
212,0.16025125628140705,17.0
213,0.16025125628140705,18.0
214,0.16025125628140705,19.0
215,0.16025125628140705,20.0
216,0.16025125628140705,21.0
217,0.16025125628140705,22.0
218,0.16025125628140705,23.0
219,0.16025125628140705,24.0
220,0.17527638190954775,5.0
221,0.17527638190954775,6.0
222,0.17527638190954775,7.0
223,0.17527638190954775,8.0
224,0.17527638190954775,9.0
225,0.17527638190954775,10.0
226,0.17527638190954775,11.0
227,0.17527638190954775,12.0
228,0.17527638190954775,13.0
229,0.17527638190954775,14.0
230,0.17527638190954775,15.0
231,0.17527638190954775,16.0
232,0.17527638190954775,17.0
233,0.17527638190954775,18.0
234,0.17527638190954775,19.0
235,0.17527638190954775,20.0
236,0.17527638190954775,21.0
237,0.17527638190954775,22.0
